config_id,buffer_pool_size,cache_size,log_file_size,thread_concurrency,query_cache_size,metric_pages_read,metric_pages_written,metric_cache_hits,metric_cache_misses,metric_lock_wait_time,performance_latency_99th_percentile
12357,4096,3444,64,4,1538,40836,24970,15303,4518,0.905531388,385.2664797
12358,4096,2382,512,16,1994,41032,24343,15487,530,1.357897529,244.9968411
12359,8192,3812,128,2,1530,42016,24849,15458,3941,0.221037872,481.5401186
12360,1024,7680,128,16,676,40108,24617,15996,2398,0.762110241,252.3409246
12361,2048,4582,128,32,1501,40569,25224,15664,728,1.038460143,209.8267377
12362,2048,7546,64,4,836,40549,24974,15868,3022,1.523247006,401.6098466
12363,8192,5959,128,8,1289,42237,24762,15961,4349,1.02254437,292.7916847
12364,8192,1826,64,8,840,42000,24619,15334,2187,0.76273471,290.3841388
12365,2048,7062,256,32,1136,40514,24936,15777,745,0.862207754,204.1905034
12366,8192,4670,256,1,2037,41811,24792,15575,4573,0.262696232,640.9501195
12367,2048,6952,256,32,498,40578,24800,15775,4176,1.63436847,220.8421953
12368,1024,2908,256,4,1555,40462,24888,15428,2388,1.14418088,396.3181122
12369,4096,2577,128,2,1758,40680,24773,15381,4822,1.288349813,507.4818611
12370,4096,7754,128,1,523,41030,24822,16276,1794,0.162639478,649.7371102
12371,4096,4761,64,8,242,40776,24809,15685,1990,0.673096984,295.6393661
12372,1024,8058,256,4,650,40451,25056,15820,4363,0.891102142,403.0453866
12373,8192,5750,128,16,101,42383,25117,15710,1629,1.35737752,239.9646349
12374,4096,7703,128,32,1490,40960,24750,15854,2192,2.248297145,213.8368113
12375,4096,7810,256,2,1076,41369,24786,15926,4746,0.612562494,489.3594467
12376,4096,2881,128,2,1301,41161,25100,15415,1832,1.678126432,512.03172
12377,8192,4795,64,4,148,41883,24914,15803,1169,1.709336356,390.3592031
12378,8192,2568,128,32,1918,42182,24743,15094,3808,0.873355569,196.1046594
12379,4096,552,256,32,1466,41162,24733,15295,3213,1.109076993,199.9178269
12380,4096,7222,128,2,679,40773,24701,15740,1612,1.46865923,509.3290579
12381,1024,7470,64,8,409,40572,25076,15939,4730,0.480714227,309.5224809
12382,8192,7700,128,1,39,42047,25067,16033,1612,1.214099995,654.9779159
12383,4096,1868,256,2,1971,41288,24809,15268,3680,1.091058457,502.9170221
12384,2048,5479,512,8,1948,40506,24521,15610,2488,0.769157371,301.8112253
12385,2048,4330,64,8,2006,40339,24890,15573,2568,1.594141266,309.9110281
12386,8192,1104,64,2,1790,42138,24852,15395,3171,0.872861209,486.6495676
12387,2048,5588,128,8,1936,40430,24870,15835,2094,2.070636119,328.0580713
12388,4096,3650,128,2,296,40931,24871,15526,1849,0.979710584,490.7709906
12389,4096,1408,128,8,437,40975,25063,15128,4020,0.453706873,289.4543603
12390,4096,5038,512,1,1294,41212,24514,15562,4129,1.986866375,679.6741103
12391,4096,6206,128,2,1507,40992,25061,15585,2561,0.659283209,493.3240991
12392,2048,3691,64,32,1296,40654,24986,15316,2172,1.275456678,214.1301391
12393,2048,3519,64,32,1491,40682,25108,15414,4235,0.520862266,203.9338402
12394,2048,735,512,2,1048,40519,24661,15057,4367,1.483263846,509.6926204
12395,4096,1513,128,16,996,41490,25171,15093,4577,2.271940632,257.7199115
12396,1024,2819,256,8,732,40258,24940,15206,4385,0.549673794,309.273201
12397,4096,3646,256,32,1853,41003,24700,15358,2617,1.504317123,208.9599786
12398,4096,3748,64,32,1603,40982,24656,15272,1462,0.822457822,187.1376257
12399,8192,7127,256,8,1597,42057,24842,15862,4591,1.881442564,298.293939
12400,2048,7518,128,2,326,40229,25163,15773,601,2.089834554,526.4723695
12401,1024,4860,64,2,24,39879,24689,15416,3886,0.399691249,502.312969
12402,4096,8104,128,32,1937,41105,24818,15935,1853,2.538679939,229.7179963
12403,4096,7626,64,8,23,40886,25238,16042,4774,1.041957421,300.4293899
12404,8192,5557,256,4,1821,42034,24838,15943,2944,0.502571335,375.1567745
12405,1024,1565,128,2,202,39783,25061,15242,2000,1.044990423,516.0210199
12406,4096,7715,64,32,1038,41143,24788,15805,733,0.590345124,188.2432526
12407,8192,7682,128,4,2005,42398,25000,15943,545,0.45518696,361.746641
12408,2048,5242,128,8,520,40578,25158,15782,568,0.787491052,300.0990925
12409,8192,5469,128,32,475,42155,24773,15572,3632,0.801120508,190.3004974
12410,2048,7944,128,2,1882,40545,24999,16081,3974,0.580921915,501.3971748
12411,16384,1306,128,16,1823,43735,24938,15122,3429,1.24854135,229.5382149
12412,1024,5237,256,8,2011,40155,24832,15612,2580,1.645472695,326.8546718
12413,4096,974,256,32,1947,41128,24541,15295,4249,0.533256302,190.9003651
12414,8192,5984,512,8,1608,42605,24724,15794,3941,1.049617448,298.81926
12415,1024,7753,512,8,886,40104,24600,15996,1777,1.310087366,315.351699
12416,16384,5132,256,16,420,44397,24652,15467,4249,0.1,213.725573
12417,8192,1531,128,2,556,42217,24743,15324,2864,0.975995084,489.4586769
12418,2048,1884,128,8,690,40378,25111,15285,3470,1.002402397,311.3980682
12419,1024,5247,256,16,1449,40382,25255,15491,3993,0.846598776,260.9763563
12420,2048,6012,64,4,948,40681,24840,15855,4613,0.815902379,398.2282589
12421,8192,3410,128,2,222,42026,24739,15183,2852,1.006851444,490.4877338
12422,4096,7142,128,8,1799,41166,25002,15587,3954,1.116009921,300.2017613
12423,2048,3340,256,4,549,40795,24635,15490,1151,1.108730129,393.0024352
12424,16384,7004,128,8,1010,44285,25016,15743,506,0.869979892,285.9867373
12425,8192,3450,64,1,623,42053,25079,15462,4141,0.933820836,647.6640686
12426,8192,1297,128,4,814,42110,24796,15402,2634,0.491479672,370.9029761
12427,1024,4856,256,8,926,40544,25041,15604,4043,0.70042261,313.7576524
12428,8192,1139,512,8,1688,41581,24768,15254,3591,1.115566482,289.4584709
12429,1024,4638,128,8,1320,40474,25105,15236,1597,1.690662935,326.5708002
12430,4096,4673,256,2,455,40793,24783,15642,4152,1.104243094,507.1096719
12431,4096,4718,128,32,1622,41112,25130,15604,2248,1.059936281,201.5076605
12432,2048,703,256,8,1595,40589,24936,15075,960,1.68473031,318.4487806
12433,4096,3094,64,4,1025,40660,24794,15235,4433,1.302717678,387.4200207
12434,2048,4610,256,8,249,40166,24966,15560,1341,1.989191796,324.1711033
12435,4096,6647,256,8,1185,41260,24912,15808,2831,0.417892716,288.418064
12436,2048,2548,256,8,1474,40575,24909,15212,4637,0.83314929,302.5019473
12437,4096,2293,512,8,1688,41060,24640,15311,1759,0.396147661,294.3571394
12438,8192,1486,128,8,10,41970,24972,15112,2300,0.923605343,291.6714427
12439,4096,2202,128,2,480,40980,25098,15196,1347,0.587570756,486.828275
12440,4096,6327,64,1,1463,41030,24953,16000,753,1.512461499,672.612737
12441,4096,5059,128,16,397,40738,25127,15571,4786,0.853328234,234.5516238
12442,4096,1440,64,8,1100,41090,25000,15271,2934,0.852689788,296.5530295
12443,4096,2838,256,8,295,40902,24585,15295,4088,1.774916696,309.5750228
12444,2048,6222,128,64,63,40446,24820,15797,1287,1.809214495,185.3287053
12445,8192,3070,64,32,667,42172,25020,15390,1746,1.102598906,199.0479248
12446,4096,6463,512,16,684,41337,25171,15978,4394,1.887782364,252.1646932
12447,16384,2941,128,16,414,44400,25095,15292,3771,0.441793337,215.5511019
12448,4096,3877,128,4,1995,41066,25170,15324,2536,0.613037621,370.8424866
12449,4096,7042,64,8,1421,40975,24964,15716,2525,0.592195766,298.0023858
12450,4096,7942,256,4,842,40867,24722,16238,3427,1.439649284,398.3082325
12451,8192,1639,128,4,1571,42101,24809,15106,2930,0.746325437,366.6678939
12452,8192,5241,64,8,404,42329,25069,15729,2046,0.955484278,287.8508858
12453,4096,7097,256,4,568,40739,24838,15978,1096,0.892682634,382.2167103
12454,8192,4636,256,32,950,41867,24799,15592,1162,1.033107308,195.7805201
12455,4096,3475,256,64,1607,41063,24578,15445,3384,0.616756669,166.1255804
12456,2048,2882,256,16,61,40745,25145,15282,2367,1.628012501,253.1457487
12457,2048,2311,256,32,679,40188,24927,15418,2453,1.022192636,209.4802356
12458,4096,6986,256,2,1688,41320,24961,15888,1527,1.202801936,500.4322404
12459,4096,2723,256,8,1520,40609,24696,15355,2164,0.347813173,290.2909028
12460,16384,1870,128,64,1078,44323,25172,15060,2578,0.1,160
12461,1024,5846,256,32,1024,40291,24805,15577,3173,0.514870862,210.1118381
12462,4096,8147,128,32,504,41120,24639,15838,1761,0.900915397,208.3166113
12463,4096,5130,128,4,47,40990,24903,15692,2614,1.551033864,393.0566472
12464,1024,4950,128,8,633,40097,24793,15611,3106,1.247273681,318.5354795
12465,4096,7742,256,8,731,40876,24988,15969,4377,1.32156463,311.9245796
12466,8192,4238,64,8,1958,42086,25076,15518,3966,1.048466042,288.7852304
12467,4096,3080,128,64,1824,41430,24794,15573,3477,1.067596394,178.5425065
12468,4096,7317,128,16,1213,40830,24855,16080,761,0.668641084,239.7487109
12469,4096,4284,128,1,284,40910,24943,15615,4252,0.312920207,649.2620796
12470,1024,1192,128,8,1812,40198,25065,15173,4496,1.600353862,321.7927635
12471,4096,1675,128,32,1131,40986,25073,15248,3853,0.858544071,205.0756211
12472,8192,4810,256,4,1831,42018,25077,15451,2354,0.73890751,373.4228316
12473,2048,4177,64,8,1529,40446,25022,15457,4655,1.785503478,319.8575287
12474,4096,5420,64,16,342,40585,24804,15626,2544,0.604430949,232.5603102
12475,4096,1078,256,8,814,40666,24961,15194,2402,1.957387075,320.1717262
12476,16384,2792,128,8,1963,44023,25127,15355,2061,0.776025848,282.9707249
12477,16384,5947,64,1,1320,44071,24913,15691,3245,0.1,637.261295
12478,4096,6913,256,32,75,41211,24983,15778,3318,1.22762784,203.8121186
12479,2048,3632,256,32,31,40515,24937,15681,3990,2.260506762,222.1319388
12480,2048,4900,128,16,24,40320,24984,15538,4101,0.76187908,238.6426185
12481,16384,2606,256,64,1045,44024,25169,15573,922,1.418702629,171.7302448
12482,8192,1988,512,16,286,42204,24759,15380,1373,0.598896264,232.8671499
12483,8192,3932,128,2,302,42298,25105,15484,2212,0.74058663,484.4006975
12484,4096,1485,64,8,609,40990,25111,15345,3661,0.838629525,297.1198215
12485,2048,3890,256,16,351,40525,24705,15562,1515,1.271062415,255.2743545
12486,2048,3937,128,8,1038,40768,24969,15302,1078,2.455120365,339.2069615
12487,4096,2856,128,8,1790,40860,24853,15602,2004,1.168689162,302.1758294
12488,4096,7381,256,4,1983,40971,24773,15925,3892,1.1049636,387.853713
12489,4096,3464,64,8,285,41258,25146,15481,2004,0.649870711,294.0923603
12490,4096,7263,64,16,1541,41046,24810,16032,1187,0.70951157,237.3732202
12491,4096,4242,64,4,787,41399,24895,15661,2072,0.454641295,370.8452028
12492,8192,1257,128,16,1462,41727,25013,15059,2932,0.216632958,226.3324893
12493,4096,4125,128,8,1569,41091,25287,15491,4558,0.445534558,296.5315884
12494,4096,7275,512,16,1485,40853,24570,15900,3754,0.394897808,229.3195183
12495,8192,1472,512,8,2030,41925,24707,15190,3404,1.04191868,299.2107736
12496,4096,6652,64,32,1381,41203,24958,15871,669,1.461706712,206.2438021
12497,2048,4795,256,2,304,40471,24816,15764,4790,1.420681376,519.3305404
12498,4096,8089,256,8,1695,40677,24947,16008,2198,0.674878004,291.5502845
12499,4096,3705,128,16,403,40991,24884,15413,4113,1.375076734,253.4914357
12500,2048,2517,512,8,1014,40541,24560,15221,2642,0.863135458,306.0764889
12501,4096,8116,256,4,1469,41159,24801,15966,2940,1.407587892,386.6654344
12502,1024,795,256,4,931,40021,24936,15025,2281,1.095311486,400.9397871
12503,16384,6694,256,4,1209,44260,24878,15824,2670,0.1,354.5393731
12504,2048,1605,64,8,2020,40141,24806,15172,4346,0.1,294.4775514
12505,2048,7839,128,32,1447,40534,24803,15826,1608,1.039795168,213.6818732
12506,8192,6976,128,1,1901,41901,24682,15836,1478,0.545939581,647.1617458
12507,1024,1215,256,32,959,40259,24872,15284,825,1.720379601,226.2634518
12508,2048,7251,512,4,458,40301,24623,15792,1485,0.762762831,383.0233168
12509,2048,2712,128,2,1321,40139,24566,15280,2481,0.935810811,504.1041209
12510,4096,4233,512,4,657,41191,24817,15460,3206,1.347995566,395.3957749
12511,2048,5528,64,16,1335,40395,24987,15415,2691,0.94554151,249.4286586
12512,16384,1140,256,8,22,44000,25064,15091,4930,1.533945542,294.5147263
12513,4096,7733,64,8,1345,41539,24949,15793,4467,0.1,283.5228976
12514,8192,6837,256,4,229,42015,24650,15650,764,0.826262327,360.7216486
12515,4096,5517,128,4,268,40561,24839,15621,1732,1.528458091,382.2245299
12516,8192,5754,128,4,1123,42197,24787,15663,777,1.021453144,379.6114854
12517,4096,7753,256,64,108,41404,24807,15911,2761,0.930450363,173.1999803
12518,4096,736,256,16,1061,40964,24921,14924,4849,1.187306085,238.4950146
12519,8192,4998,512,16,715,41988,24697,15502,3910,1.29193881,238.5104639
12520,1024,3750,256,8,434,40312,24931,15611,2534,0.869569418,315.5097314
12521,4096,6184,128,8,1823,41144,25121,15702,3881,0.683398355,294.435703
12522,4096,722,512,32,1255,40749,24571,14977,3606,0.689461904,186.8711364
12523,4096,2704,128,4,1990,41081,25295,15242,4019,0.961370574,384.8237911
12524,2048,5719,128,64,808,40339,24726,15779,849,1.45149985,183.2043957
12525,8192,1008,256,32,983,41992,24846,15102,3841,0.651770343,177.5146295
12526,4096,2973,256,8,371,41240,24868,15098,3728,1.039952329,295.3929085
12527,2048,5263,128,64,115,40664,25211,15831,3226,0.798403418,170.2030144
12528,4096,3256,256,4,92,41242,24704,15382,3190,1.034140909,380.8195064
12529,4096,7053,128,8,1783,41173,24728,16047,3903,1.679104901,311.4970541
12530,8192,4857,128,8,1984,42305,24966,15511,2164,2.19106073,310.5951622
12531,8192,6368,64,8,1261,42058,25099,15859,3472,0.96582718,290.5003673
12532,4096,1715,256,8,785,41264,24756,15025,4390,1.190025486,299.8149736
12533,8192,4776,128,8,107,41793,25214,15827,3880,1.787206261,301.1154777
12534,16384,3803,128,2,715,44012,24716,15335,3784,1.694639209,499.7666937
12535,16384,6254,256,8,1518,44004,24697,15724,1497,1.908029576,306.6354608
12536,4096,1942,64,16,1325,40875,25204,15114,1718,0.361865258,229.7506942
12537,8192,3494,256,1,1250,41523,24998,15325,440,1.688601551,665.4459422
12538,8192,8134,128,4,773,42140,24857,15852,4908,0.958156837,369.958546
12539,1024,3098,512,16,1712,40372,24895,15556,989,2.75933079,282.3029507
12540,2048,2813,64,1,909,40483,24936,15494,3423,0.875320903,667.0196456
12541,2048,4000,256,16,854,41008,25147,15450,4872,2.000616967,266.5134961
12542,8192,4649,256,4,2018,41936,24563,15522,3165,1.415367829,380.8047443
12543,4096,5467,256,4,1160,41257,24608,15669,1541,0.656262881,375.4982637
12544,2048,4053,64,8,1023,40408,25200,15484,458,0.1,300.0049823
12545,2048,1985,128,8,352,40545,24950,15289,4821,1.082561994,306.8010666
12546,4096,6971,128,2,1870,41035,25099,15835,1625,1.611922527,500.7953656
12547,1024,7895,256,8,329,40717,24864,15996,1171,1.157910603,321.535749
12548,4096,5700,64,8,1797,41302,24978,15611,2929,1.552060288,314.1291534
12549,16384,5143,128,8,129,43935,25053,15664,2002,0.929019915,289.6509167
12550,4096,2020,64,64,756,40549,24925,15414,605,1.489607862,179.2957527
12551,1024,1389,128,1,1642,40155,24946,15323,699,0.81251895,680.3144592
12552,1024,7227,64,1,548,40387,25092,16053,753,0.515883836,665.1651757
12553,4096,3836,256,8,1261,41120,24954,15567,1904,1.23988823,302.2002162
12554,2048,6676,256,8,267,40546,24832,15785,1012,0.800044619,295.1225214
12555,4096,2577,64,8,1420,41114,24742,15405,2613,0.39133075,286.6894154
12556,2048,1603,128,16,568,40566,24898,15230,3497,1.591222005,257.1088858
12557,8192,7178,128,1,1388,41850,24813,16030,2492,0.842958749,653.2392316
12558,4096,6998,128,4,1934,40992,25033,15927,3060,0.582042495,379.7883595
12559,1024,6678,128,4,1058,39971,24773,15713,3302,0.75202821,392.5157474
12560,8192,5203,256,2,1419,42370,24958,15719,4538,0.569399944,479.7846018
12561,4096,3628,256,32,158,40975,24964,15531,4031,1.342372247,207.331279
12562,4096,5328,512,8,792,40972,24720,15722,2815,0.706971785,297.0350308
12563,4096,2139,128,16,599,41026,25010,15232,3791,0.207041534,225.0741229
12564,4096,3358,128,8,39,40726,25129,15600,4464,1.647470651,307.3468071
12565,4096,4077,128,16,1019,40743,24987,15634,824,1.135748354,246.8780638
12566,4096,6411,128,16,625,40625,24781,15724,1083,0.634105689,236.6009713
12567,4096,6198,128,2,764,41193,24994,15672,3333,1.656950922,511.4396664
12568,4096,3254,128,8,31,41189,25115,15161,808,2.274199592,308.8029552
12569,4096,6046,256,8,1593,41058,24820,15712,4139,0.739945493,294.6079202
12570,8192,7418,512,8,1441,41921,24732,16015,4435,1.618408877,300.7000773
12571,1024,5117,128,16,827,40101,24946,15602,1815,1.257952215,252.4462912
12572,2048,6028,128,16,1627,40811,24997,15750,4413,0.255139673,240.1053856
12573,8192,3628,64,8,1923,42085,25017,15456,2626,0.825888399,280.6838551
12574,2048,4295,64,8,1490,40466,24768,15624,4572,1.359314114,311.8099654
12575,4096,5380,64,16,94,41298,24723,15638,4550,1.791997768,252.6082789
12576,8192,6648,256,8,398,42105,24788,15930,4258,1.61066687,308.066147
12577,4096,3831,256,8,699,40689,25040,15483,723,1.442581669,308.4880192
12578,4096,7705,256,4,47,41002,24804,16138,2797,0.94451491,388.5887016
12579,2048,6793,128,16,873,40586,25079,15798,3384,1.407820038,257.7608888
12580,8192,1412,128,4,1174,42136,24908,15181,2476,0.1,365.0435196
12581,8192,5272,64,8,1761,42273,25281,15515,996,1.195569927,297.3921633
12582,4096,3949,128,4,1914,41256,24844,15709,948,1.527848853,385.3567441
12583,8192,629,256,16,2037,41613,24875,15024,1915,1.245631966,236.4684011
12584,8192,7260,128,16,1110,41914,25021,15866,529,0.580406903,228.2873903
12585,8192,1581,64,4,1103,41950,24716,15013,1576,1.002474583,366.8879256
12586,2048,6218,512,4,1098,40384,25025,15908,3210,1.144865171,388.8702529
12587,4096,6254,64,4,83,40707,24820,15766,4924,0.433902943,373.0426282
12588,4096,2307,128,8,1797,40950,24593,15322,3143,0.95993399,291.9301512
12589,8192,5575,128,32,1206,41992,24942,15857,3833,0.976391875,201.8526843
12590,8192,8079,128,16,364,41902,24789,16048,781,1.217938772,240.2306797
12591,8192,6317,256,16,1819,42051,24942,15735,1592,0.631783179,227.3462823
12592,4096,6242,256,8,261,41241,24651,15667,3463,0.42069706,291.6156802
12593,4096,1457,256,16,648,41124,25036,15042,4274,0.999524419,240.3870931
12594,2048,1642,128,2,1335,40460,24919,15250,3384,1.370668236,507.6554146
12595,4096,6569,64,16,726,41425,25078,15826,4269,0.42840983,237.1494917
12596,2048,6994,256,4,582,40466,24736,15982,2262,0.891441808,387.5999412
12597,4096,1472,128,32,1117,41178,24866,15159,4804,1.715656419,208.2925569
12598,2048,4313,64,32,192,40568,25080,15586,1979,1.733285846,224.7507695
12599,8192,5280,256,2,1255,41935,25049,15668,4806,1.178961555,499.4493049
12600,4096,7764,128,16,2016,40945,25046,16089,2901,1.556400022,246.1582932
12601,4096,6150,128,32,1954,40763,25118,15769,4643,1.564606963,206.5137604
12602,8192,5075,64,16,810,42433,25040,15548,4192,0.364056171,224.9219686
12603,2048,7908,256,4,617,40537,24836,15955,4173,1.142239575,388.4258413
12604,2048,532,128,16,2046,40341,24877,14993,4739,0.1,230.4464205
12605,2048,3851,128,16,1011,40610,24775,15351,4343,1.430833131,257.6810512
12606,4096,2218,512,16,1723,41020,24919,15294,1947,0.806905383,237.3921391
12607,4096,6711,128,4,1529,40983,24696,15907,4540,1.107551118,382.1110835
12608,16384,6741,128,2,423,44180,25022,15789,2935,1.025607659,489.5930821
12609,8192,2424,64,16,1527,42045,25280,15473,1103,1.395818654,240.5444693
